variant,date,nav,cash,option_mv,put_contract,put_qty,put_mark,book_cost,realized_put_pnl,unrealized_put_pnl,put_total_net_pnl,cash_interest,margin_reserve,capital_shortfall,instruction_executed,execution_note,base_lots,grid_lots,total_lots,spot_close,ret
P0,2023-02-22,10358378.55804498,10358378.55804498,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.3348911283192,1254240.0,0.0,False,,2,1,3,6998.43,0.0019022035304439022
P0,2023-02-23,10338206.507309102,10338206.507309102,0.0,,0,0.0,0.0,0.0,0.0,0.0,1067.9492641220818,1250064.0,0.0,False,,2,1,3,6966.79,-0.0019474139338353513
P0,2023-02-24,10336272.580177065,10336272.580177065,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.072867964079,1247148.0,0.0,False,,2,1,3,6944.82,-0.0001870660187208717
P0,2023-02-27,10305178.768245824,10305178.768245824,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.1880687587472,1238255.9999999998,0.0,False,,2,1,3,6894.3,-0.003008222905312441
P0,2023-02-28,10340082.351959588,10340082.351959588,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.5837137653587,1248731.9999999998,0.0,False,,2,1,3,6955.57,0.0033869944907036764
P0,2023-03-01,10373548.801119642,10373548.801119642,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.449160054985,1256508.0,0.0,False,,2,1,3,7002.77,0.0032365747216425156
P0,2023-03-02,10362378.263864795,10362378.263864795,0.0,,0,0.0,0.0,0.0,0.0,0.0,1069.4627451515346,1253088.0,0.0,False,,2,1,3,6972.31,-0.0010768289106272144
P0,2023-03-03,10355766.817443142,10355766.817443142,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.5535783473288,1249559.9999999998,0.0,False,,2,1,3,6967.94,-0.0006380240378512925
P0,2023-03-06,10368715.009321772,10368715.009321772,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.1918786306592,1252151.9999999998,0.0,False,,2,1,3,6997.04,0.0012503363687970115
P0,2023-03-07,10313384.41602017,10313384.41602017,0.0,,0,0.0,0.0,0.0,0.0,0.0,1069.4066983992047,1232424.0,0.0,False,,2,1,3,6855.34,-0.0053363018707581755
P0,2023-03-08,10313129.646402152,10313129.646402152,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.2303819827894,1236780.0,0.0,False,,2,1,3,6891.46,-2.4702814104493598e-05
P0,2023-03-09,10321514.335923735,10321514.335923735,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.6895215829609,1238148.0,0.0,False,,2,1,3,6892.86,0.0008130111623785297
P0,2023-03-10,10279259.848529058,10279259.848529058,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.5126053226656,1223712.0,0.0,False,,2,1,3,6798.3,-0.004093826353329999
P0,2023-03-13,10286202.097922496,10286202.097922496,0.0,,0,0.0,0.0,0.0,0.0,0.0,1062.2493934380132,1229868.0,0.0,False,,2,1,3,6832.62,0.0006753647145549824
P0,2023-03-14,10262573.143545909,10262573.143545909,0.0,,0,0.0,0.0,0.0,0.0,0.0,1062.3416234118638,1214243.9999999998,0.0,False,,2,1,3,6769.85,-0.0022971505081900156
P0,2023-03-15,10278274.546158442,10278274.546158442,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.4026125344146,1219571.9999999998,0.0,False,,2,1,3,6803.47,0.0015299674256068485
P0,2023-03-16,10224017.165609628,10224017.165609628,0.0,,0,0.0,0.0,0.0,0.0,0.0,1062.6194511859649,1202220.0,0.0,False,,2,1,3,6689.78,-0.005278841337147733
P0,2023-03-17,10251595.455922615,10251595.455922615,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.2903129871152,1210680.0,0.0,False,,2,1,3,6736.37,0.002697402583179409
P0,2023-03-20,10250135.988882057,10250135.988882057,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.5329594429938,1209564.0,0.0,False,,2,1,3,6721.45,-0.00014236486865215614
P0,2023-03-21,10294876.481551541,10294876.481551541,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.4926694835567,1222451.9999999998,0.0,False,,2,1,3,6809.39,0.0043648682044816756
P0,2023-03-22,10316460.710636709,10316460.710636709,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.2290851685716,1228608.0,0.0,False,,2,1,3,6840.33,0.0020965991310188947
P0,2023-03-23,10328926.749510447,10328926.749510447,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.0388737381506,1233071.9999999998,0.0,False,,2,1,3,6868.83,0.0012083639169859772
P0,2023-03-24,10334073.727053063,10334073.727053063,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.9775426162876,1234259.9999999998,0.0,False,,2,1,3,6867.95,0.0004983071007702566
P0,2023-03-27,10342461.168998448,10342461.168998448,0.0,,0,0.0,0.0,0.0,0.0,0.0,1067.4419453850237,1234799.9999999998,0.0,False,,2,1,3,6886.69,0.0008116297761093794
P0,2023-03-28,10319289.531477917,10319289.531477917,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.3624794693176,1228931.9999999998,0.0,False,,2,1,3,6825.38,-0.002240437468596812
P0,2023-03-29,10308835.864176441,10308835.864176441,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.332698525314,1225080.0,0.0,False,,2,1,3,6806.28,-0.0010130219982285027
P0,2023-03-30,10313021.422474874,10313021.422474874,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.5582984333516,1227888.0,0.0,False,,2,1,3,6807.64,0.0004060165816566208
P0,2023-03-31,10348527.142366013,10348527.142366013,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.7198911377814,1237283.9999999998,0.0,False,,2,1,3,6875.81,0.0034428048228196673
P0,2023-04-03,10396755.925024262,10396755.925024262,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.782658248189,1249199.9999999998,0.0,False,,2,1,3,6962.2,0.004660448969670661
P0,2023-04-04,10392308.967306774,10392308.967306774,0.0,,0,0.0,0.0,0.0,0.0,0.0,1073.0422825136648,1251035.9999999998,0.0,False,,2,1,3,6953.36,-0.00042772550876024606
P0,2023-04-06,10404781.272575013,10404781.272575013,0.0,,0,0.0,0.0,0.0,0.0,0.0,1072.3052682395387,1252691.9999999998,0.0,False,,2,1,3,6983.03,0.0012001476579917014
P0,2023-04-07,10448334.84663603,10448334.84663603,0.0,,0,0.0,0.0,0.0,0.0,0.0,1073.5740610174703,1264715.9999999998,0.0,False,,2,1,3,7042.89,0.00418591923463274
P0,2023-04-10,10415092.119233182,10415092.119233182,0.0,,0,0.0,0.0,0.0,0.0,0.0,1077.272597150446,1254780.0,0.0,False,,2,1,3,6968.57,-0.003181629215640247
P0,2023-04-11,10415566.65786465,10415566.65786465,0.0,,0,0.0,0.0,0.0,0.0,0.0,1074.5386314687646,1255031.9999999998,0.0,False,,2,1,3,6984.14,4.556259570587251e-05
P0,2023-04-12,10437161.222600726,10437161.222600726,0.0,,0,0.0,0.0,0.0,0.0,0.0,1074.5647360767075,1260396.0,0.0,False,,2,1,3,7021.02,0.0020732971565948777
P0,2023-04-13,10419757.691242324,10419757.691242324,0.0,,0,0.0,0.0,0.0,0.0,0.0,1076.4686415978797,1254059.9999999998,0.0,False,,2,1,3,6966.82,-0.0016674583238894813
P0,2023-04-14,10441712.861621391,10441712.861621391,0.0,,0,0.0,0.0,0.0,0.0,0.0,1075.17037906656,1260755.9999999998,0.0,False,,2,1,3,7020.09,0.0021070711075670268
P0,2023-04-17,10442909.821957814,10442909.821957814,0.0,,0,0.0,0.0,0.0,0.0,0.0,1076.960336422057,1261728.0,0.0,False,,2,1,3,7012.77,0.00011463256577592951
P0,2023-04-18,10428030.456682919,10428030.456682919,0.0,,0,0.0,0.0,0.0,0.0,0.0,1076.9867251049848,1252620.0,0.0,False,,2,1,3,6997.07,-0.0014248294324642474
P0,2023-04-19,10412906.766405443,10412906.766405443,0.0,,0,0.0,0.0,0.0,0.0,0.0,1076.3097225243446,1247435.9999999998,0.0,False,,2,1,3,6965.58,-0.0014502921083994202
P0,2023-04-20,10406421.910165383,10406421.910165383,0.0,,0,0.0,0.0,0.0,0.0,0.0,1075.1437599404323,1247220.0,0.0,False,,2,1,3,6963.9,-0.0006227709884988331
P0,2023-04-21,10323136.318565205,10323136.318565205,0.0,,0,0.0,0.0,0.0,0.0,0.0,1074.4083998219792,1218635.9999999998,0.0,False,,2,1,3,6773.51,-0.00800328800034733
P0,2023-04-24,10282084.31026518,10282084.31026518,0.0,,0,0.0,0.0,0.0,0.0,0.0,1067.9916999746229,1209996.0,0.0,False,,2,1,3,6725.27,-0.003976699234921166
P0,2023-04-25,10215948.499916207,10215948.499916207,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.189651028197,1190159.9999999998,0.0,False,,2,1,3,6603.24,-0.006432140444807
P0,2023-04-26,10238607.258427532,10238607.258427532,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.7585113244318,1193220.0,0.0,False,,2,1,3,6624.4,0.002217978928878761
P0,2023-04-27,10247228.315946016,10247228.315946016,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.057518484355,1196568.0,0.0,False,,2,1,3,6633.49,0.0008420146706367149
P0,2023-04-28,10295089.99201373,10295089.99201373,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.6760677145357,1212912.0,0.0,False,,2,1,3,6723.3,0.00467069480566118
P0,2023-05-04,10295555.365221899,10295555.365221899,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.3732081687097,1210535.9999999998,0.0,False,,2,1,3,6733.97,4.520341332914235e-05
P0,2023-05-05,10250541.071733696,10250541.071733696,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.7065117984175,1196999.9999999998,0.0,False,,2,1,3,6653.65,-0.004372206441651483
P0,2023-05-08,10281363.085724764,10281363.085724764,0.0,,0,0.0,0.0,0.0,0.0,0.0,1062.0139910670805,1203804.0,0.0,False,,2,1,3,6702.5,0.003006867030274085
P0,2023-05-09,10240907.91711807,10240907.91711807,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.8313933071606,1190448.0,0.0,False,,2,1,3,6611.64,-0.003934805946388842
P0,2023-05-10,10234529.569678258,10234529.569678258,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.6525601877695,1192391.9999999998,0.0,False,,2,1,3,6627.31,-0.0006228302696825727
P0,2023-05-11,10239670.245996183,10239670.245996183,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.676317925259,1190808.0,0.0,False,,2,1,3,6622.52,0.000502287504562382
P0,2023-05-12,10196211.711143615,10196211.711143615,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.465147431686,1176948.0,0.0,False,,2,1,3,6535.94,-0.004244134216095596
P0,2023-05-15,10209269.704272984,10209269.704272984,0.0,,0,0.0,0.0,0.0,0.0,0.0,1057.9931293694215,1183896.0,0.0,False,,2,1,3,6585.91,0.001280671047178883
P0,2023-05-16,10181467.286127238,10181467.286127238,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.7098542549993,1169928.0,0.0,False,,2,1,3,6516.29,-0.0027232523922949836
P0,2023-05-17,10193684.373152865,10193684.373152865,0.0,,0,0.0,0.0,0.0,0.0,0.0,1057.0870256277647,1173780.0,0.0,False,,2,1,3,6554.98,0.001199933829014288
P0,2023-05-18,10211902.441434268,10211902.441434268,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.0682814024192,1179324.0,0.0,False,,2,1,3,6583.74,0.0017871917173915008
P0,2023-05-19,10236841.996430948,10236841.996430948,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.554996681219,1186308.0,0.0,False,,2,1,3,6602.32,0.0024422045881959953
P0,2023-05-22,10228903.657680914,10228903.657680914,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.6612499662883,1184075.9999999998,0.0,False,,2,1,3,6595.98,-0.0007754675468081285
P0,2023-05-23,10205244.649556153,10205244.649556153,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.991875238512,1172340.0,0.0,False,,2,1,3,6528.45,-0.0023129563945981646
P0,2023-05-24,10197544.242818259,10197544.242818259,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.5932621053992,1169459.9999999998,0.0,False,,2,1,3,6513.18,-0.0007545538595420398
P0,2023-05-25,10160203.270628752,10160203.270628752,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.0278104928516,1165824.0,0.0,False,,2,1,3,6501.0,-0.003661761233917149
P0,2023-05-26,10211898.344720833,10211898.344720833,0.0,,0,0.0,0.0,0.0,0.0,0.0,1055.0740920803357,1176443.9999999998,0.0,False,,2,1,3,6546.41,0.005087996048417809
P0,2023-05-29,10203358.23707165,10203358.23707165,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.8923508173618,1174571.9999999998,0.0,False,,2,1,3,6534.12,-0.0008362899199439999
P0,2023-05-30,10219537.347228676,10219537.347228676,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.1101570258647,1180440.0,0.0,False,,2,1,3,6564.47,0.0015856652075825206
P0,2023-05-31,10221197.666917218,10221197.666917218,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.31968854104,1178459.9999999998,0.0,False,,2,1,3,6561.65,0.00016246524985708
P0,2023-06-01,10234378.413628777,10234378.413628777,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.7467115600507,1182168.0,0.0,False,,2,1,3,6574.76,0.0012895501232914608
P0,2023-06-02,10265560.271528708,10265560.271528708,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.8578999295296,1190231.9999999998,0.0,False,,2,1,3,6626.28,0.0030467759388694837
P0,2023-06-05,10265904.841239225,10265904.841239225,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.5697105170887,1190124.0,0.0,False,,2,1,3,6632.96,3.356560201317471e-05
P0,2023-06-06,10189209.46403785,10189209.46403785,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.6227986249012,1164204.0,0.0,False,,2,1,3,6489.81,-0.007470883315933485
P0,2023-06-07,10180308.130696159,10180308.130696159,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.666658307835,1164743.9999999998,0.0,False,,2,1,3,6488.56,-0.0008736039211980628
P0,2023-06-08,10159165.689851003,10159165.689851003,0.0,,0,0.0,0.0,0.0,0.0,0.0,1057.5591548433056,1158912.0,0.0,False,,2,1,3,6442.48,-0.002076797732811886
P0,2023-06-09,10189621.453034274,10189621.453034274,0.0,,0,0.0,0.0,0.0,0.0,0.0,1055.7631832717261,1167120.0,0.0,False,,2,1,3,6495.56,0.002997860662288021
P0,2023-06-12,10216359.825962791,10216359.825962791,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.3729285176332,1172375.9999999998,0.0,False,,2,1,3,6530.16,0.0026240791232292615
P0,2023-06-13,10226117.106853435,10226117.106853435,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.892890644125,1173635.9999999998,0.0,False,,2,1,3,6554.96,0.0009550643337608022
P0,2023-06-14,10243738.996506685,10243738.996506685,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.889653250092,1177559.9999999998,0.0,False,,2,1,3,6578.12,0.0017232239244981962
P0,2023-06-15,10268202.492973264,10268202.492973264,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.4964665781126,1185299.9999999998,0.0,False,,2,1,3,6613.95,0.0023881413295401277
P0,2023-06-16,10299867.951168086,10299867.951168086,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.4581948219395,1193868.0,0.0,False,,2,1,3,6669.01,0.003083836554303554
P0,2023-06-19,10310536.118780535,10310536.118780535,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.167612448328,1196604.0,0.0,False,,2,1,3,6693.3,0.0010357577070916335
P0,2023-06-20,10315325.216865703,10315325.216865703,0.0,,0,0.0,0.0,0.0,0.0,0.0,1069.0980851680256,1197396.0,0.0,False,,2,1,3,6693.91,0.00046448584535241366
P0,2023-06-21,10247634.783825321,10247634.783825321,0.0,,0,0.0,0.0,0.0,0.0,0.0,1069.5669596179766,1174535.9999999998,0.0,False,,2,1,3,6548.41,-0.006562123017673449
P0,2023-06-26,10173339.09200865,10173339.09200865,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.308183329533,1156896.0,0.0,False,,2,1,3,6420.97,-0.007250033142666035
P0,2023-06-27,10212916.75426892,10212916.75426892,0.0,,0,0.0,0.0,0.0,0.0,0.0,1057.6622602695777,1166112.0,0.0,False,,2,1,3,6507.27,0.0038903315718001874
P0,2023-06-28,10196457.978064932,10196457.978064932,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.2237960108944,1163340.0,0.0,False,,2,1,3,6475.51,-0.0016115647077127315
P0,2023-06-29,10223077.596351264,10223077.596351264,0.0,,0,0.0,0.0,0.0,0.0,0.0,1059.6182863317458,1168524.0,0.0,False,,2,1,3,6520.04,0.0026106730732964323
P0,2023-06-30,10270579.72911523,10270579.72911523,0.0,,0,0.0,0.0,0.0,0.0,0.0,1062.1327639650701,1183499.9999999998,0.0,False,,2,1,3,6602.04,0.004646558956074021
P0,2023-07-03,10278725.677315364,10278725.677315364,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.9482001349556,1185048.0,0.0,False,,2,1,3,6612.88,0.0007931342158848942
P0,2023-07-04,10291312.399479326,10291312.399479326,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.7221639625186,1190412.0,0.0,False,,2,1,3,6638.45,0.0012245411113305238
P0,2023-07-05,10269579.968895422,10269579.968895422,0.0,,0,0.0,0.0,0.0,0.0,0.0,1067.5694160963458,1181915.9999999998,0.0,False,,2,1,3,6584.42,-0.0021117258654982374
P0,2023-07-06,10254925.985629054,10254925.985629054,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.016733630942,1176408.0,0.0,False,,2,1,3,6567.08,-0.001426931121891295
P0,2023-07-07,10237390.92950488,10237390.92950488,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.9438758271292,1172340.0,0.0,False,,2,1,3,6521.43,-0.0017099154249134996
P0,2023-07-10,10238694.29364501,10238694.29364501,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.3641401293469,1173671.9999999998,0.0,False,,2,1,3,6526.85,0.00012731409292698892
P0,2023-07-11,10274077.654426046,10274077.654426046,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.360781036635,1182780.0,0.0,False,,2,1,3,6579.37,0.003455846982656663
P0,2023-07-12,10229904.097404484,10229904.097404484,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.4429784385907,1167083.9999999998,0.0,False,,2,1,3,6482.99,-0.004299515587419367
P0,2023-07-13,10264687.199859723,10264687.199859723,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.102455239029,1178928.0,0.0,False,,2,1,3,6548.31,0.003400139641980049
P0,2023-07-14,10265992.993156873,10265992.993156873,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.7932971490577,1177380.0,0.0,False,,2,1,3,6544.46,0.0001272121859852149
P0,2023-07-17,10239819.121214574,10239819.121214574,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.1280577013292,1172664.0,0.0,False,,2,1,3,6516.56,-0.002549570407825663
P0,2023-07-18,10246701.808184206,10246701.808184206,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.6109696315136,1170071.9999999998,0.0,False,,2,1,3,6510.03,0.0006721492721852851
P0,2023-07-19,10232406.530569807,10232406.530569807,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.7223856004703,1167012.0,0.0,False,,2,1,3,6492.35,-0.0013951101419757972
P0,2023-07-20,10202749.935015617,10202749.935015617,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.4044458103401,1153475.9999999998,0.0,False,,2,1,3,6408.76,-0.002898301144074855
P0,2023-07-21,10194451.448455699,10194451.448455699,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.5134400826105,1153259.9999999998,0.0,False,,2,1,3,6401.42,-0.0008133578312488066
P0,2023-07-24,10189032.013790091,10189032.013790091,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.5653343921151,1150848.0,0.0,False,,2,1,3,6393.79,-0.000531606304959964
P0,2023-07-25,10249612.226341229,10249612.226341229,0.0,,0,0.0,0.0,0.0,0.0,0.0,1060.2125511367249,1169568.0,0.0,False,,2,1,3,6498.27,0.00594562981735125
P0,2023-07-26,10229077.34925076,10229077.34925076,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.1229095308727,1164312.0,0.0,False,,2,1,3,6457.25,-0.0020034784377203074
P0,2023-07-27,10203500.679891266,10203500.679891266,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.3306405049407,1155780.0,0.0,False,,2,1,3,6407.55,-0.0025003886945255127
P0,2023-07-28,10240442.011128753,10240442.011128753,0.0,,0,0.0,0.0,0.0,0.0,0.0,1061.3312374879918,1165248.0,0.0,False,,2,1,3,6465.38,0.003620456586070464
P0,2023-07-31,10267186.565090027,10267186.565090027,0.0,,0,0.0,0.0,0.0,0.0,0.0,1064.553961273553,1174428.0,0.0,False,,2,1,3,6515.85,0.0026116601150818486
P0,2023-08-01,10262493.179438712,10262493.179438712,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.614348685056,1171620.0,0.0,False,,2,1,3,6507.41,-0.00045712480449833226
P0,2023-08-02,10249759.572624657,10249759.572624657,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.3931859461466,1169243.9999999998,0.0,False,,2,1,3,6496.02,-0.0012407907699824028
P0,2023-08-03,10252504.750824858,10252504.750824858,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.1782002004209,1169208.0,0.0,False,,2,1,3,6499.54,0.00026782854570872594
P0,2023-08-04,10285010.25526759,10285010.25526759,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.50444273214,1176228.0,0.0,False,,2,1,3,6535.32,0.0031704939654007003
P0,2023-08-07,10266998.749254642,10266998.749254642,0.0,,0,0.0,0.0,0.0,0.0,0.0,1068.4939870522169,1172808.0,0.0,False,,2,1,3,6503.98,-0.0017512385078783943
P0,2023-08-08,10251625.531603849,10251625.531603849,0.0,,0,0.0,0.0,0.0,0.0,0.0,1066.7823492064601,1167264.0,0.0,False,,2,1,3,6471.34,-0.0014973428970086466
P0,2023-08-09,10223531.16094932,10223531.16094932,0.0,,0,0.0,0.0,0.0,0.0,0.0,1065.629345471935,1157975.9999999998,0.0,False,,2,1,3,6420.98,-0.002740479601787915
P0,2023-08-10,10220034.58423767,10220034.58423767,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.4232883504117,1156428.0,0.0,False,,2,1,3,6426.81,-0.00034201262329058846
P0,2023-08-11,10157137.778950736,10157137.778950736,0.0,,0,0.0,0.0,0.0,0.0,0.0,1063.194713065444,1134720.0,0.0,False,,2,1,3,6304.64,-0.006154265405710069
P0,2023-08-14,10152796.142063973,10152796.142063973,0.0,,0,0.0,0.0,0.0,0.0,0.0,1058.3631132368823,1138175.9999999998,0.0,False,,2,1,3,6319.41,-0.00042744688329032776
P0,2023-08-15,10127901.286485445,10127901.286485445,0.0,,0,0.0,0.0,0.0,0.0,0.0,1057.4484214709328,1128635.9999999998,0.0,False,,2,1,3,6261.73,-0.002452019643671033
P0,2023-08-16,10093676.933725331,10093676.933725331,0.0,,0,0.0,0.0,0.0,0.0,0.0,1055.6472398861797,1115999.9999999998,0.0,False,,2,1,3,6186.4,-0.0033792146854533245
P0,2023-08-17,10121010.048571263,10121010.048571263,0.0,,0,0.0,0.0,0.0,0.0,0.0,1053.1148459318501,1126368.0,0.0,False,,2,1,3,6247.6,0.0027079442927884223
P0,2023-08-18,10059665.153488172,10059665.153488172,0.0,,0,0.0,0.0,0.0,0.0,0.0,1055.1049169089058,1102931.9999999998,0.0,False,,2,1,3,6117.11,-0.0060611435804028835
P0,2023-08-21,10014515.8115509,10014515.8115509,0.0,,0,0.0,0.0,0.0,0.0,0.0,1050.658062728299,1089684.0,0.0,False,,2,1,3,6057.17,-0.004488155544781325
P0,2023-08-22,10013402.727467744,10013402.727467744,0.0,,0,0.0,0.0,0.0,0.0,0.0,1046.9159168427543,1095120.0,0.0,False,,2,1,3,6099.19,-0.0001111470693243577
P0,2023-08-23,9963208.875152702,9963208.875152702,0.0,,0,0.0,0.0,0.0,0.0,0.0,1046.1476849575859,1075464.0,0.0,False,,2,1,3,5973.67,-0.005012666890682027
P0,2023-08-24,9968931.44063417,9968931.44063417,0.0,,0,0.0,0.0,0.0,0.0,0.0,1042.5654814685035,1075968.0,0.0,False,,2,1,3,5987.97,0.0005743697189506403
P0,2023-08-25,9901214.618272752,9901214.618272752,0.0,,0,0.0,0.0,0.0,0.0,0.0,1043.177638580368,1058724.0,0.0,False,,2,1,3,5879.03,-0.00679278644503456
P0,2023-08-28,9927931.87526182,9927931.87526182,0.0,,0,0.0,0.0,0.0,0.0,0.0,1037.2569890696673,1063368.0,0.0,False,,2,1,3,5922.16,0.002698381766188751
P0,2023-08-29,10037451.721525911,10037451.721525911,0.0,,0,0.0,0.0,0.0,0.0,0.0,1039.8462640909072,1097856.0,0.0,False,,2,1,3,6108.76,0.011031486480783448
P0,2023-08-30,10061060.369304225,10061060.369304225,0.0,,0,0.0,0.0,0.0,0.0,0.0,1048.6477783135406,1103075.9999999998,0.0,False,,2,1,3,6139.63,0.002352055923485308
P0,2023-08-31,10042071.174139215,10042071.174139215,0.0,,0,0.0,0.0,0.0,0.0,0.0,1050.8048349903302,1099908.0,0.0,False,,2,1,3,6104.3,-0.0018873950128502903
P0,2023-09-01,10037960.123089256,10037960.123089256,0.0,,0,0.0,0.0,0.0,0.0,0.0,1048.9489500401749,1098540.0,0.0,False,,2,1,3,6107.2,-0.0004093827835581765
P0,2023-09-04,10088808.750269221,10088808.750269221,0.0,,0,0.0,0.0,0.0,0.0,0.0,1048.6271799647773,1115640.0,0.0,False,,2,1,3,6198.76,0.005065633510836998
P0,2023-09-05,10074261.336288491,10074261.336288491,0.0,,0,0.0,0.0,0.0,0.0,0.0,1052.5860192698015,1109196.0,0.0,False,,2,1,3,6167.64,-0.0014419357469078742
P0,2023-09-06,10094752.971747207,10094752.971747207,0.0,,0,0.0,0.0,0.0,0.0,0.0,1051.6354587151238,1112183.9999999998,0.0,False,,2,1,3,6195.38,0.0020340583567057813
P0,2023-09-07,10033406.660447367,10033406.660447367,0.0,,0,0.0,0.0,0.0,0.0,0.0,1053.6887001600355,1093896.0,0.0,False,,2,1,3,6083.49,-0.006077049282090741
P0,2023-09-08,10039855.2982477,10039855.2982477,0.0,,0,0.0,0.0,0.0,0.0,0.0,1048.6378003331245,1093571.9999999998,0.0,False,,2,1,3,6102.49,0.0006427166782498883
P0,2023-09-11,10086264.7305036,10086264.7305036,0.0,,0,0.0,0.0,0.0,0.0,0.0,1049.432255899559,1109699.9999999998,0.0,False,,2,1,3,6182.64,0.00462252003412833
P0,2023-09-12,10089337.494883964,10089337.494883964,0.0,,0,0.0,0.0,0.0,0.0,0.0,1052.9843803634026,1109664.0,0.0,False,,2,1,3,6184.61,0.0003046483968511815
P0,2023-09-13,10026310.843933934,10026310.843933934,0.0,,0,0.0,0.0,0.0,0.0,0.0,1053.3490499706554,1094759.9999999998,0.0,False,,2,1,3,6103.14,-0.0062468572373546305
P0,2023-09-14,10017878.548018228,10017878.548018228,0.0,,0,0.0,0.0,0.0,0.0,0.0,1047.704084294658,1090584.0,0.0,False,,2,1,3,6068.71,-0.000841016805379402
P0,2023-09-15,10020365.752823206,10020365.752823206,0.0,,0,0.0,0.0,0.0,0.0,0.0,1047.2048049765674,1092131.9999999998,0.0,False,,2,1,3,6079.06,0.00024827659798987156
