variant,date,desired_contract,target_qty,cap_qty,raw_full_qty,protected_lots,cap_binding,selected_strike,selected_settle,atm_strike,atm_settle,gain_points,dte
P0,2023-10-20,,0,0,0,0,False,5200.0,21.0,5800.0,179.0,158.0,55
P0,2023-10-23,,0,0,0,0,False,5100.0,33.4,5600.0,168.4,135.0,52
P0,2023-10-24,,0,0,0,0,False,5000.0,16.8,5700.0,173.4,156.6,51
P0,2023-10-25,,0,0,0,0,False,5000.0,9.2,5800.0,179.8,170.60000000000002,50
P0,2023-10-26,,0,0,0,0,False,5000.0,5.8,5800.0,154.4,148.6,49
P0,2023-10-27,,0,0,0,0,False,5000.0,3.6,5900.0,138.8,135.20000000000002,48
P0,2023-10-30,,0,0,0,0,False,5000.0,2.8,6000.0,153.6,150.79999999999998,45
P0,2023-10-31,,0,0,0,0,False,5000.0,2.4,6000.0,170.2,167.79999999999998,44
P0,2023-11-01,,0,0,0,0,False,5000.0,2.2,6000.0,171.4,169.20000000000002,43
P0,2023-11-02,,0,0,0,0,False,5000.0,2.4,5900.0,141.4,139.0,42
P0,2023-11-03,,0,0,0,0,False,5000.0,1.6,6000.0,148.2,146.6,41
P0,2023-11-06,,0,0,0,0,False,5000.0,1.6,6100.0,136.8,135.20000000000002,38
P0,2023-11-07,,0,0,0,0,False,5000.0,1.4,6100.0,132.0,130.6,37
P0,2023-11-08,,0,0,0,0,False,5000.0,1.2,6100.0,121.0,119.8,36
P0,2023-11-09,,0,0,0,0,False,5000.0,1.2,6100.0,140.0,138.8,35
P0,2023-11-10,,0,0,0,0,False,5000.0,1.6,6100.0,148.0,146.4,34
P0,2023-11-13,,0,0,0,0,False,5000.0,1.4,6100.0,115.8,114.39999999999999,31
P0,2023-11-14,,0,0,0,0,False,5000.0,1.0,6200.0,157.6,156.6,30
P0,2023-11-15,,0,0,0,0,False,5000.0,0.8,6200.0,130.0,129.2,29
P0,2023-11-16,,0,0,0,0,False,5000.0,1.0,6100.0,110.2,109.2,28
P0,2023-11-17,,0,0,0,0,False,5000.0,0.8,6200.0,127.0,126.2,27
P0,2023-11-20,,0,0,0,0,False,5000.0,1.8,6300.0,213.4,211.6,59
P0,2023-11-21,,0,0,0,0,False,5000.0,1.6,6200.0,179.2,177.6,58
P0,2023-11-22,,0,0,0,0,False,5000.0,2.0,6100.0,158.0,156.0,57
P0,2023-11-23,,0,0,0,0,False,5000.0,1.8,6200.0,168.2,166.39999999999998,56
P0,2023-11-24,,0,0,0,0,False,5000.0,2.0,6100.0,160.8,158.8,55
P0,2023-11-27,,0,0,0,0,False,5000.0,2.0,6100.0,162.4,160.4,52
P0,2023-11-28,,0,0,0,0,False,5000.0,2.0,6100.0,150.8,148.8,51
P0,2023-11-29,,0,0,0,0,False,5000.0,2.0,6100.0,166.6,164.6,50
P0,2023-11-30,,0,0,0,0,False,5000.0,2.2,6100.0,187.2,185.0,49
P0,2023-12-01,,0,0,0,0,False,5000.0,1.8,6100.0,155.2,153.39999999999998,48
P0,2023-12-04,,0,0,0,0,False,5000.0,2.2,6100.0,176.0,173.8,45
P0,2023-12-05,,0,0,0,0,False,5000.0,5.2,6000.0,189.8,184.60000000000002,44
P0,2023-12-06,,0,0,0,0,False,5000.0,4.6,6000.0,161.0,156.4,43
P0,2023-12-07,,0,0,0,0,False,5000.0,3.2,6000.0,145.6,142.4,42
P0,2023-12-08,,0,0,0,0,False,5000.0,3.2,6000.0,147.2,144.0,41
P0,2023-12-11,,0,0,0,0,False,5000.0,1.8,6100.0,159.0,157.2,38
P0,2023-12-12,,0,0,0,0,False,5000.0,1.6,6100.0,149.2,147.6,37
P0,2023-12-13,,0,0,0,0,False,5000.0,2.4,6000.0,126.6,124.19999999999999,36
P0,2023-12-14,,0,0,0,0,False,5000.0,2.0,6000.0,141.0,139.0,35
P0,2023-12-15,,0,0,0,0,False,5000.0,2.2,6000.0,163.0,160.8,34
P0,2023-12-18,,0,0,0,0,False,5000.0,2.0,5900.0,150.8,148.8,31
P0,2023-12-19,,0,0,0,0,False,5000.0,1.6,5900.0,141.4,139.8,30
P0,2023-12-20,,0,0,0,0,False,5000.0,2.6,5800.0,138.6,136.0,29
P0,2023-12-21,,0,0,0,0,False,5100.0,10.6,5800.0,172.0,161.4,60
P0,2023-12-22,,0,0,0,0,False,5100.0,14.0,5700.0,151.2,137.2,59
P0,2023-12-25,,0,0,0,0,False,5100.0,13.2,5700.0,150.0,136.8,56
P0,2023-12-26,,0,0,0,0,False,5100.0,21.4,5700.0,191.6,170.2,55
P0,2023-12-27,,0,0,0,0,False,5000.0,10.6,5700.0,168.4,157.8,54
P0,2023-12-28,,0,0,0,0,False,5000.0,4.6,5800.0,150.4,145.8,53
P0,2023-12-29,,0,0,0,0,False,5000.0,3.8,5900.0,150.4,146.6,52
P0,2024-01-02,,0,0,0,0,False,5000.0,3.8,5900.0,178.0,174.2,48
P0,2024-01-03,,0,0,0,0,False,5000.0,4.4,5800.0,135.0,130.6,47
P0,2024-01-04,,0,0,0,0,False,5000.0,5.0,5800.0,159.6,154.6,46
P0,2024-01-05,,0,0,0,0,False,5000.0,8.0,5700.0,159.4,151.4,45
P0,2024-01-08,,0,0,0,0,False,5000.0,29.8,5500.0,190.2,160.39999999999998,42
P0,2024-01-09,,0,0,0,0,False,4950.0,17.2,5600.0,218.4,201.20000000000002,38
P0,2024-01-10,,0,0,0,0,False,4950.0,26.6,5500.0,181.0,154.4,37
P0,2024-01-11,,0,0,0,0,False,4950.0,14.6,5600.0,169.6,155.0,36
P0,2024-01-12,,0,0,0,0,False,4950.0,15.6,5600.0,182.2,166.6,35
P0,2024-01-15,,0,0,0,0,False,4950.0,16.4,5600.0,192.2,175.79999999999998,32
P0,2024-01-16,,0,0,0,0,False,4950.0,15.2,5500.0,152.0,136.8,31
P0,2024-01-17,,0,0,0,0,False,4950.0,43.2,5400.0,221.0,177.8,30
P0,2024-01-18,,0,0,0,0,False,4850.0,72.6,5400.0,301.6,229.00000000000003,56
P0,2024-01-19,,0,0,0,0,False,4800.0,68.4,5300.0,267.0,198.6,55
P0,2024-01-22,,0,0,0,0,False,4750.0,275.0,5000.0,423.4,148.39999999999998,52
P0,2024-01-23,,0,0,0,0,False,4500.0,68.8,5100.0,301.8,233.0,51
P0,2024-01-24,,0,0,0,0,False,4500.0,49.6,5100.0,245.2,195.6,50
P0,2024-01-25,,0,0,0,0,False,4500.0,20.6,5300.0,216.8,196.20000000000002,49
P0,2024-01-26,,0,0,0,0,False,4500.0,25.0,5300.0,263.6,238.60000000000002,48
P0,2024-01-29,,0,0,0,0,False,4500.0,48.6,5100.0,255.2,206.6,45
P0,2024-01-30,,0,0,0,0,False,4500.0,91.0,5000.0,308.2,217.2,44
P0,2024-01-31,,0,0,0,0,False,4450.0,142.0,4800.0,305.8,163.8,43
P0,2024-02-01,,0,0,0,0,False,4300.0,92.0,4750.0,276.0,184.0,42
P0,2024-02-02,,0,0,0,0,False,4250.0,137.0,4550.0,271.2,134.2,41
P0,2024-02-05,,0,0,0,0,False,4100.0,319.6,4300.0,434.2,114.59999999999997,38
P0,2024-02-06,,0,0,0,0,False,3850.0,51.0,4600.0,272.8,221.8,37
P0,2024-02-07,,0,0,0,0,False,3850.0,24.6,4800.0,251.8,227.20000000000002,36
P0,2024-02-08,,0,0,0,0,False,3850.0,8.0,5000.0,268.6,260.6,35
P0,2024-02-19,,0,0,0,0,False,3850.0,21.4,5000.0,309.4,288.0,59
P0,2024-02-20,,0,0,0,0,False,3850.0,9.4,5000.0,252.2,242.79999999999998,58
P0,2024-02-21,,0,0,0,0,False,3850.0,9.8,5100.0,293.8,284.0,57
P0,2024-02-22,,0,0,0,0,False,3850.0,7.8,5200.0,299.2,291.4,56
P0,2024-02-23,,0,0,0,0,False,3850.0,5.2,5200.0,251.2,246.0,55
P0,2024-02-26,,0,0,0,0,False,3850.0,4.8,5300.0,295.6,290.8,52
P0,2024-02-27,,0,0,0,0,False,3850.0,3.0,5400.0,264.0,261.0,51
P0,2024-02-28,,0,0,0,0,False,3850.0,5.8,5200.0,310.6,304.8,50
P0,2024-02-29,,0,0,0,0,False,3850.0,3.4,5300.0,250.0,246.6,49
P0,2024-03-01,,0,0,0,0,False,3850.0,2.6,5400.0,282.8,280.2,48
P0,2024-03-04,,0,0,0,0,False,3850.0,4.0,5400.0,275.0,271.0,45
P0,2024-03-05,,0,0,0,0,False,3850.0,5.0,5400.0,312.8,307.8,44
P0,2024-03-06,,0,0,0,0,False,3850.0,3.0,5400.0,278.4,275.4,43
P0,2024-03-07,,0,0,0,0,False,3850.0,3.8,5300.0,254.2,250.39999999999998,42
P0,2024-03-08,,0,0,0,0,False,3850.0,2.2,5400.0,241.4,239.20000000000002,41
P0,2024-03-11,,0,0,0,0,False,3850.0,0.6,5500.0,224.4,223.8,38
P0,2024-03-12,,0,0,0,0,False,3850.0,0.6,5500.0,207.0,206.4,37
P0,2024-03-13,,0,0,0,0,False,3850.0,0.8,5500.0,181.0,180.2,36
P0,2024-03-14,,0,0,0,0,False,3850.0,1.0,5500.0,195.0,194.0,35
P0,2024-03-15,,0,0,0,0,False,3850.0,0.8,5600.0,201.4,200.6,34
P0,2024-03-18,,0,0,0,0,False,3850.0,0.2,5600.0,146.0,145.8,31
P0,2024-03-19,,0,0,0,0,False,3850.0,0.2,5600.0,164.6,164.4,30
P0,2024-03-20,,0,0,0,0,False,4500.0,6.0,5700.0,265.4,259.4,57
P0,2024-03-21,,0,0,0,0,False,4500.0,5.6,5700.0,261.8,256.2,56
P0,2024-03-22,,0,0,0,0,False,4500.0,7.4,5600.0,241.6,234.2,55
P0,2024-03-25,,0,0,0,0,False,4500.0,10.0,5500.0,260.2,250.2,52
P0,2024-03-26,,0,0,0,0,False,4500.0,12.4,5400.0,221.6,209.2,51
P0,2024-03-27,,0,0,0,0,False,4500.0,36.0,5300.0,289.2,253.2,50
P0,2024-03-28,,0,0,0,0,False,4500.0,18.6,5400.0,257.6,239.00000000000003,49
P0,2024-03-29,,0,0,0,0,False,4500.0,13.4,5400.0,211.8,198.4,48
P0,2024-04-01,,0,0,0,0,False,4500.0,8.4,5600.0,243.2,234.79999999999998,45
P0,2024-04-02,,0,0,0,0,False,4500.0,9.6,5500.0,204.8,195.20000000000002,44
P0,2024-04-03,,0,0,0,0,False,4500.0,9.4,5500.0,217.2,207.79999999999998,43
P0,2024-04-08,,0,0,0,0,False,4500.0,18.6,5400.0,225.0,206.4,38
P0,2024-04-09,,0,0,0,0,False,4500.0,10.6,5500.0,234.0,223.4,37
P0,2024-04-10,,0,0,0,0,False,4500.0,11.6,5400.0,231.2,219.6,36
P0,2024-04-11,,0,0,0,0,False,4500.0,8.8,5400.0,217.0,208.2,35
P0,2024-04-12,,0,0,0,0,False,4500.0,9.8,5300.0,179.0,169.2,34
P0,2024-04-15,,0,0,0,0,False,4500.0,11.8,5300.0,216.0,204.2,31
P0,2024-04-16,,0,0,0,0,False,4500.0,40.0,5100.0,243.2,203.2,30
P0,2024-04-17,,0,0,0,0,False,4500.0,16.6,5300.0,207.2,190.6,29
P0,2024-04-18,,0,0,0,0,False,4500.0,15.0,5300.0,207.4,192.4,28
P0,2024-04-19,,0,0,0,0,False,4500.0,15.6,5300.0,217.8,202.20000000000002,27
P0,2024-04-22,,0,0,0,0,False,3800.0,8.0,5200.0,265.2,257.2,59
P0,2024-04-23,,0,0,0,0,False,3800.0,7.6,5200.0,271.6,264.0,58
P0,2024-04-24,,0,0,0,0,False,3800.0,4.2,5300.0,261.0,256.8,57
P0,2024-04-25,,0,0,0,0,False,3800.0,3.2,5300.0,250.0,246.8,56
P0,2024-04-26,,0,0,0,0,False,3800.0,1.8,5400.0,231.4,229.6,55
P0,2024-04-29,,0,0,0,0,False,3800.0,0.6,5500.0,212.8,212.20000000000002,52
P0,2024-04-30,,0,0,0,0,False,3800.0,0.6,5500.0,228.6,228.0,51
P0,2024-05-06,,0,0,0,0,False,3800.0,1.2,5600.0,212.6,211.4,45
P0,2024-05-07,,0,0,0,0,False,3800.0,1.8,5600.0,201.2,199.39999999999998,44
P0,2024-05-08,,0,0,0,0,False,3800.0,1.6,5500.0,199.8,198.20000000000002,43
P0,2024-05-09,,0,0,0,0,False,3800.0,1.4,5600.0,196.8,195.4,42
P0,2024-05-10,,0,0,0,0,False,3800.0,0.4,5600.0,230.2,229.79999999999998,41
P0,2024-05-13,,0,0,0,0,False,3800.0,0.2,5500.0,206.4,206.20000000000002,38
P0,2024-05-14,,0,0,0,0,False,3800.0,0.4,5600.0,245.6,245.2,37
P0,2024-05-15,,0,0,0,0,False,3800.0,0.4,5500.0,212.8,212.4,36
P0,2024-05-16,,0,0,0,0,False,3800.0,0.4,5500.0,203.6,203.2,35
P0,2024-05-17,,0,0,0,0,False,3800.0,0.2,5600.0,192.0,191.8,34
P0,2024-05-20,,0,0,0,0,False,3800.0,0.2,5600.0,180.0,179.8,31
P0,2024-05-21,,0,0,0,0,False,3800.0,0.2,5500.0,153.8,153.60000000000002,30
P0,2024-05-22,,0,0,0,0,False,4650.0,10.8,5500.0,223.0,212.2,57
P0,2024-05-23,,0,0,0,0,False,4650.0,21.2,5400.0,238.2,217.0,56
P0,2024-05-24,,0,0,0,0,False,4650.0,26.8,5400.0,277.6,250.8,55
P0,2024-05-27,,0,0,0,0,False,4650.0,20.0,5400.0,246.6,226.6,52
P0,2024-05-28,,0,0,0,0,False,4650.0,25.2,5300.0,216.6,191.4,51
P0,2024-05-29,,0,0,0,0,False,4650.0,23.6,5400.0,271.6,248.00000000000003,50
P0,2024-05-30,,0,0,0,0,False,4650.0,20.2,5300.0,204.0,183.8,49
P0,2024-05-31,,0,0,0,0,False,4650.0,15.2,5400.0,244.8,229.60000000000002,48
P0,2024-06-03,,0,0,0,0,False,4650.0,24.6,5300.0,237.8,213.20000000000002,45
P0,2024-06-04,,0,0,0,0,False,4650.0,17.2,5300.0,205.0,187.8,44
P0,2024-06-05,,0,0,0,0,False,4650.0,23.0,5200.0,186.6,163.6,43
P0,2024-06-06,,0,0,0,0,False,4650.0,41.6,5100.0,196.6,155.0,42
P0,2024-06-07,,0,0,0,0,False,4600.0,28.6,5200.0,240.4,211.8,41
P0,2024-06-11,,0,0,0,0,False,4600.0,20.0,5200.0,196.0,176.0,37
P0,2024-06-12,,0,0,0,0,False,4600.0,19.0,5200.0,186.6,167.6,36
P0,2024-06-13,,0,0,0,0,False,4600.0,17.2,5200.0,202.0,184.8,35
P0,2024-06-14,,0,0,0,0,False,4600.0,11.0,5200.0,179.4,168.4,34
P0,2024-06-17,,0,0,0,0,False,4600.0,9.6,5200.0,176.0,166.4,31
P0,2024-06-18,,0,0,0,0,False,4600.0,6.0,5200.0,136.0,130.0,30
P0,2024-06-19,,0,0,0,0,False,4600.0,30.0,5200.0,248.2,218.2,57
P0,2024-06-20,,0,0,0,0,False,4600.0,49.2,5100.0,253.0,203.8,56
P0,2024-06-21,,0,0,0,0,False,4550.0,37.8,5100.0,253.0,215.2,55
P0,2024-06-24,,0,0,0,0,False,4500.0,66.8,4900.0,231.0,164.2,52
P0,2024-06-25,,0,0,0,0,False,4350.0,47.6,4850.0,223.6,176.0,51
P0,2024-06-26,,0,0,0,0,False,4350.0,23.2,5000.0,219.6,196.4,50
P0,2024-06-27,,0,0,0,0,False,4350.0,37.0,4850.0,200.8,163.8,49
P0,2024-06-28,,0,0,0,0,False,4350.0,33.6,4900.0,218.2,184.6,48
P0,2024-07-01,,0,0,0,0,False,4350.0,26.4,4950.0,220.0,193.6,45
P0,2024-07-02,,0,0,0,0,False,4350.0,26.2,4900.0,201.8,175.60000000000002,44
P0,2024-07-03,,0,0,0,0,False,4350.0,25.0,4850.0,184.4,159.4,43
P0,2024-07-04,,0,0,0,0,False,4350.0,41.6,4750.0,183.6,142.0,42
P0,2024-07-05,,0,0,0,0,False,4250.0,19.4,4800.0,178.6,159.2,41
P0,2024-07-08,,0,0,0,0,False,4250.0,33.0,4700.0,193.8,160.8,38
P0,2024-07-09,,0,0,0,0,False,4200.0,18.2,4800.0,189.0,170.8,37
P0,2024-07-10,,0,0,0,0,False,4200.0,18.0,4800.0,191.0,173.0,36
P0,2024-07-11,,0,0,0,0,False,4200.0,9.6,4900.0,174.6,165.0,35
P0,2024-07-12,,0,0,0,0,False,4200.0,9.8,4900.0,177.8,168.0,34
P0,2024-07-15,,0,0,0,0,False,4200.0,9.6,4850.0,177.2,167.6,31
P0,2024-07-16,,0,0,0,0,False,4200.0,6.6,4850.0,169.8,163.20000000000002,30
P0,2024-07-17,,0,0,0,0,False,4200.0,8.6,4800.0,163.0,154.4,29
P0,2024-07-18,,0,0,0,0,False,4200.0,9.6,4800.0,159.2,149.6,28
P0,2024-07-19,,0,0,0,0,False,4200.0,6.6,4800.0,145.2,138.6,27
P0,2024-07-22,,0,0,0,0,False,3800.0,5.0,4850.0,248.0,243.0,59
P0,2024-07-23,,0,0,0,0,False,3800.0,9.2,4700.0,242.6,233.4,58
P0,2024-07-24,,0,0,0,0,False,3800.0,11.2,4650.0,247.6,236.4,57
P0,2024-07-25,,0,0,0,0,False,3800.0,11.0,4650.0,244.4,233.4,56
P0,2024-07-26,,0,0,0,0,False,3800.0,7.0,4700.0,215.0,208.0,55
P0,2024-07-29,,0,0,0,0,False,3800.0,6.6,4700.0,224.8,218.20000000000002,52
P0,2024-07-30,,0,0,0,0,False,3800.0,6.2,4700.0,209.4,203.20000000000002,51
P0,2024-07-31,,0,0,0,0,False,3800.0,2.8,4900.0,192.6,189.79999999999998,50
P0,2024-08-01,,0,0,0,0,False,3800.0,2.6,4900.0,199.4,196.8,49
P0,2024-08-02,,0,0,0,0,False,3800.0,3.0,4800.0,185.0,182.0,48
P0,2024-08-05,,0,0,0,0,False,3800.0,8.2,4700.0,213.4,205.20000000000002,45
P0,2024-08-06,,0,0,0,0,False,3800.0,6.2,4750.0,198.2,192.0,44
P0,2024-08-07,,0,0,0,0,False,3800.0,4.4,4750.0,201.2,196.79999999999998,43
P0,2024-08-08,,0,0,0,0,False,3800.0,3.8,4750.0,183.2,179.39999999999998,42
P0,2024-08-09,,0,0,0,0,False,3800.0,4.6,4700.0,179.0,174.4,41
P0,2024-08-12,,0,0,0,0,False,3800.0,4.2,4650.0,151.0,146.8,38
P0,2024-08-13,,0,0,0,0,False,3800.0,3.4,4700.0,164.8,161.4,37
P0,2024-08-14,,0,0,0,0,False,3800.0,3.0,4650.0,160.4,157.4,36
P0,2024-08-15,,0,0,0,0,False,3800.0,2.2,4700.0,160.2,158.0,35
P0,2024-08-16,,0,0,0,0,False,3800.0,2.4,4650.0,140.0,137.6,34
P0,2024-08-19,,0,0,0,0,False,3800.0,2.0,4650.0,121.6,119.6,31
P0,2024-08-20,,0,0,0,0,False,3800.0,3.0,4600.0,142.0,139.0,30
P0,2024-08-21,,0,0,0,0,False,4100.0,27.8,4550.0,178.2,150.39999999999998,57
P0,2024-08-22,,0,0,0,0,False,4050.0,27.0,4500.0,182.2,155.2,56
P0,2024-08-23,,0,0,0,0,False,4000.0,16.8,4500.0,175.2,158.39999999999998,55
P0,2024-08-26,,0,0,0,0,False,4000.0,15.0,4500.0,166.4,151.4,52
P0,2024-08-27,,0,0,0,0,False,4000.0,19.4,4450.0,158.6,139.2,51
P0,2024-08-28,,0,0,0,0,False,4000.0,17.2,4450.0,152.8,135.60000000000002,50
P0,2024-08-29,,0,0,0,0,False,4000.0,11.8,4550.0,167.0,155.2,49
P0,2024-08-30,,0,0,0,0,False,4000.0,7.6,4650.0,166.4,158.8,48
P0,2024-09-02,,0,0,0,0,False,4000.0,11.0,4550.0,168.8,157.8,45
P0,2024-09-03,,0,0,0,0,False,4000.0,8.2,4550.0,149.0,140.8,44
P0,2024-09-04,,0,0,0,0,False,4000.0,8.6,4550.0,153.0,144.4,43
P0,2024-09-05,,0,0,0,0,False,4000.0,7.2,4600.0,161.4,154.20000000000002,42
P0,2024-09-06,,0,0,0,0,False,4000.0,10.0,4500.0,147.2,137.2,41
P0,2024-09-09,,0,0,0,0,False,4000.0,12.0,4500.0,164.4,152.4,38
P0,2024-09-10,,0,0,0,0,False,4000.0,12.4,4500.0,160.2,147.79999999999998,37
P0,2024-09-11,,0,0,0,0,False,4000.0,11.4,4500.0,159.0,147.6,36
P0,2024-09-12,,0,0,0,0,False,4000.0,10.4,4450.0,125.0,114.6,35
P0,2024-09-13,,0,0,0,0,False,4000.0,10.0,4400.0,116.0,106.0,34
P0,2024-09-18,,0,0,0,0,False,3950.0,30.0,4400.0,186.6,156.6,57
P0,2024-09-19,,0,0,0,0,False,3950.0,21.8,4500.0,200.8,179.0,56
P0,2024-09-20,,0,0,0,0,False,3950.0,20.2,4450.0,178.0,157.8,55
P0,2024-09-23,,0,0,0,0,False,3950.0,17.4,4450.0,170.4,153.0,52
P0,2024-09-24,,0,0,0,0,False,3950.0,7.2,4650.0,171.8,164.60000000000002,51
P0,2024-09-25,,0,0,0,0,False,3950.0,3.4,4700.0,180.0,176.6,50
P0,2024-09-26,,0,0,0,0,False,3950.0,1.8,4850.0,161.8,160.0,49
P0,2024-09-27,,0,0,0,0,False,3950.0,1.4,5100.0,160.6,159.2,48
P0,2024-09-30,,0,0,0,0,False,3950.0,1.4,5700.0,389.4,388.0,45
P0,2024-10-08,,0,0,0,0,False,3950.0,6.2,6200.0,613.8,607.5999999999999,37
P0,2024-10-09,,0,0,0,0,False,3950.0,5.6,5700.0,356.0,350.4,36
P0,2024-10-10,,0,0,0,0,False,3950.0,2.2,5700.0,351.2,349.0,35
P0,2024-10-11,,0,0,0,0,False,3950.0,3.8,5400.0,315.0,311.2,34
P0,2024-10-14,,0,0,0,0,False,3950.0,1.8,5600.0,255.0,253.2,31
P0,2024-10-15,,0,0,0,0,False,3950.0,2.2,5500.0,225.4,223.20000000000002,30
P0,2024-10-16,,0,0,0,0,False,3950.0,1.6,5500.0,215.8,214.20000000000002,29
P0,2024-10-17,,0,0,0,0,False,3950.0,1.8,5500.0,223.4,221.6,28
P0,2024-10-18,,0,0,0,0,False,3950.0,2.4,5700.0,219.0,216.6,27
P0,2024-10-21,,0,0,0,0,False,3800.0,3.2,5900.0,402.6,399.40000000000003,59
P0,2024-10-22,,0,0,0,0,False,3800.0,2.8,5900.0,379.4,376.59999999999997,58
P0,2024-10-23,,0,0,0,0,False,3800.0,2.4,5900.0,368.0,365.6,57
P0,2024-10-24,,0,0,0,0,False,3800.0,2.2,5900.0,357.8,355.6,56
P0,2024-10-25,,0,0,0,0,False,3800.0,1.8,6000.0,340.0,338.2,55
P0,2024-10-28,,0,0,0,0,False,3800.0,0.6,6100.0,356.8,356.2,52
P0,2024-10-29,,0,0,0,0,False,3800.0,2.0,6000.0,333.0,331.0,51
P0,2024-10-30,,0,0,0,0,False,3800.0,0.8,6000.0,320.2,319.4,50
P0,2024-10-31,,0,0,0,0,False,3800.0,2.0,6100.0,332.0,330.0,49
P0,2024-11-01,,0,0,0,0,False,3800.0,1.8,5900.0,337.4,335.59999999999997,48
P0,2024-11-04,,0,0,0,0,False,3800.0,1.8,6100.0,371.2,369.4,45
P0,2024-11-05,,0,0,0,0,False,3800.0,2.0,6300.0,365.4,363.4,44
P0,2024-11-06,,0,0,0,0,False,3800.0,2.6,6300.0,342.6,340.0,43
P0,2024-11-07,,0,0,0,0,False,3800.0,2.6,6400.0,313.0,310.4,42
P0,2024-11-08,,0,0,0,0,False,3800.0,3.0,6400.0,298.0,295.0,41
P0,2024-11-11,,0,0,0,0,False,3800.0,2.4,6600.0,314.0,311.6,38
P0,2024-11-12,,0,0,0,0,False,3800.0,2.8,6500.0,280.4,277.59999999999997,37
P0,2024-11-13,,0,0,0,0,False,3800.0,2.0,6500.0,273.6,271.6,36
P0,2024-11-14,,0,0,0,0,False,3800.0,1.6,6300.0,256.8,255.20000000000002,35
P0,2024-11-15,,0,0,0,0,False,3800.0,1.4,6100.0,217.6,216.2,34
P0,2024-11-18,,0,0,0,0,False,3800.0,0.6,6000.0,260.2,259.59999999999997,31
P0,2024-11-19,,0,0,0,0,False,3800.0,0.2,6100.0,234.6,234.4,30
P0,2024-11-20,,0,0,0,0,False,5100.0,33.8,6300.0,368.2,334.4,57
P0,2024-11-21,,0,0,0,0,False,5100.0,29.4,6300.0,364.6,335.20000000000005,56
P0,2024-11-22,,0,0,0,0,False,5100.0,49.4,6000.0,333.8,284.40000000000003,55
P0,2024-11-25,,0,0,0,0,False,5100.0,47.4,6100.0,372.8,325.40000000000003,52
P0,2024-11-26,,0,0,0,0,False,5100.0,50.4,6000.0,347.0,296.6,51
P0,2024-11-27,,0,0,0,0,False,5100.0,30.6,6100.0,294.8,264.2,50
P0,2024-11-28,,0,0,0,0,False,5100.0,30.0,6100.0,315.8,285.8,49
P0,2024-11-29,,0,0,0,0,False,5100.0,18.6,6200.0,310.6,292.0,48
P0,2024-12-02,,0,0,0,0,False,5100.0,16.2,6300.0,300.0,283.8,45
P0,2024-12-03,,0,0,0,0,False,5100.0,15.0,6300.0,296.6,281.6,44
P0,2024-12-04,,0,0,0,0,False,5100.0,18.2,6200.0,298.4,280.2,43
P0,2024-12-05,,0,0,0,0,False,5100.0,16.2,6300.0,307.6,291.40000000000003,42
P0,2024-12-06,,0,0,0,0,False,5100.0,10.2,6300.0,252.4,242.20000000000002,41
P0,2024-12-09,,0,0,0,0,False,5100.0,10.4,6300.0,281.0,270.6,38
P0,2024-12-10,,0,0,0,0,False,5100.0,6.2,6400.0,291.0,284.8,37
P0,2024-12-11,,0,0,0,0,False,5100.0,6.6,6400.0,228.4,221.8,36
P0,2024-12-12,,0,0,0,0,False,5100.0,6.2,6500.0,250.6,244.4,35
P0,2024-12-13,,0,0,0,0,False,5100.0,6.8,6400.0,253.2,246.39999999999998,34
P0,2024-12-16,,0,0,0,0,False,5100.0,5.2,6300.0,229.8,224.60000000000002,31
P0,2024-12-17,,0,0,0,0,False,5100.0,6.0,6100.0,188.2,182.2,30
P0,2024-12-18,,0,0,0,0,False,5100.0,4.2,6200.0,219.0,214.8,29
P0,2024-12-19,,0,0,0,0,False,5100.0,4.4,6200.0,202.8,198.4,28
P0,2024-12-20,,0,0,0,0,False,5100.0,3.4,6300.0,214.0,210.6,27
P0,2024-12-23,,0,0,0,0,False,5300.0,48.8,6100.0,306.8,258.0,59
P0,2024-12-24,,0,0,0,0,False,5300.0,38.8,6200.0,319.0,280.2,58
P0,2024-12-25,,0,0,0,0,False,5300.0,43.2,6100.0,294.6,251.40000000000003,57
P0,2024-12-26,,0,0,0,0,False,5300.0,35.0,6200.0,309.4,274.4,56
P0,2024-12-27,,0,0,0,0,False,5300.0,26.8,6200.0,291.4,264.59999999999997,55
P0,2024-12-30,,0,0,0,0,False,5300.0,24.8,6100.0,246.8,222.0,52
P0,2024-12-31,,0,0,0,0,False,5300.0,44.2,6000.0,299.6,255.40000000000003,51
P0,2025-01-02,,0,0,0,0,False,5300.0,82.6,5800.0,284.0,201.4,49
P0,2025-01-03,,0,0,0,0,False,5200.0,96.0,5600.0,256.6,160.60000000000002,48
P0,2025-01-06,,0,0,0,0,False,5000.0,59.0,5600.0,260.0,201.0,45
P0,2025-01-07,,0,0,0,0,False,5000.0,36.2,5700.0,254.2,218.0,44
P0,2025-01-08,,0,0,0,0,False,5000.0,39.2,5700.0,265.2,226.0,43
P0,2025-01-09,,0,0,0,0,False,5000.0,40.0,5700.0,266.0,226.0,42
P0,2025-01-10,,0,0,0,0,False,5000.0,56.6,5500.0,218.4,161.8,41
P0,2025-01-13,,0,0,0,0,False,4950.0,44.6,5600.0,261.2,216.6,38
P0,2025-01-14,,0,0,0,0,False,4950.0,18.2,5800.0,242.0,223.8,37
P0,2025-01-15,,0,0,0,0,False,4950.0,18.4,5800.0,243.8,225.4,36
